ShipmentKey,OrderKey,Courier,ShipmentStatus,DeliveryDays
2210,20892,DTDC,Packed,6
2211,24793,Ekart,Processing,2
2212,23240,Ekart,Delivered,7
2213,25448,Delhivery,Processing,2
2214,25260,DTDC,Out for Delivery,6
2215,22394,DTDC,Processing,5
2216,23359,DTDC,Processing,4
2217,25587,BlueDart,Packed,3
2218,21808,Delhivery,Processing,1
2219,23192,Delhivery,Packed,3
2220,24680,Delhivery,Processing,4
2221,25886,BlueDart,Delivered,5
2222,22230,Delhivery,Processing,2
2223,21855,BlueDart,Shipped,3
2224,21765,DTDC,Out for Delivery,7
2225,23949,BlueDart,Shipped,5
2226,20823,Ekart,Processing,7
2227,24615,Ekart,Processing,6
2228,20509,Delhivery,Out for Delivery,4
2229,24920,BlueDart,Processing,1
2230,22057,Delhivery,Processing,4
2231,20086,Ekart,Delivered,6
2232,25820,Delhivery,Processing,1
2233,22553,BlueDart,Processing,2
2234,24339,DTDC,Out for Delivery,1
2235,23312,Delhivery,Processing,5
2236,24934,Delhivery,Packed,3
2237,21183,Delhivery,Packed,3
2238,24112,Ekart,Shipped,5
2239,22140,BlueDart,Processing,2
2240,22616,BlueDart,Processing,4
2241,20503,DTDC,Delivered,6
2242,20788,DTDC,Delivered,1
2243,21683,DTDC,Processing,1
2244,22654,DTDC,Processing,7
2245,25750,Delhivery,Out for Delivery,1
2246,21666,BlueDart,Processing,5
2247,25586,Ekart,Processing,2
2248,22486,DTDC,Processing,2
2249,24267,Delhivery,Shipped,1
2250,20977,BlueDart,Delivered,4
2251,25178,Ekart,Shipped,2
2252,23970,Delhivery,Delivered,2
2253,23573,DTDC,Delivered,3
2254,24022,DTDC,Shipped,7
2255,23512,BlueDart,Delivered,1
2256,21957,Delhivery,Processing,6
2257,24091,Ekart,Delivered,1
2258,25388,DTDC,Processing,7
2259,24732,Ekart,Packed,2
2260,25255,BlueDart,Processing,3
2261,22327,Delhivery,Processing,6
2262,21946,Delhivery,Shipped,2
2263,22716,Delhivery,Out for Delivery,5
2264,25436,DTDC,Packed,4
2265,20545,DTDC,Delivered,3
2266,22822,Ekart,Packed,3
2267,21438,DTDC,Shipped,1
2268,20017,BlueDart,Shipped,3
2269,23986,Delhivery,Out for Delivery,5
2270,24447,Ekart,Delivered,5
2271,22941,DTDC,Out for Delivery,5
2272,22313,BlueDart,Processing,1
2273,23025,Delhivery,Delivered,6
2274,25741,Ekart,Out for Delivery,4
2275,22850,DTDC,Packed,3
2276,22983,Ekart,Packed,7
2277,21510,DTDC,Processing,4
2278,21279,DTDC,Out for Delivery,2
2279,25353,Ekart,Out for Delivery,3
2280,20213,Ekart,Out for Delivery,7
2281,20066,DTDC,Processing,6
2282,20351,Delhivery,Shipped,7
2283,25357,Ekart,Processing,7
2284,21823,Delhivery,Out for Delivery,5
2285,25311,DTDC,Packed,3
2286,20332,DTDC,Processing,1
2287,20029,DTDC,Out for Delivery,5
2288,24912,Delhivery,Shipped,7
2289,20822,DTDC,Packed,5
2290,21153,Delhivery,Out for Delivery,4
2291,21381,BlueDart,Delivered,6
2292,20912,Delhivery,Shipped,7
2293,25404,BlueDart,Packed,2
2294,21171,BlueDart,Packed,2
2295,24556,BlueDart,Shipped,1
2296,24392,Ekart,Out for Delivery,3
2297,21275,BlueDart,Shipped,5
2298,24842,Ekart,Processing,1
2299,22236,Delhivery,Processing,6
2300,24541,Ekart,Out for Delivery,5
2301,20949,BlueDart,Shipped,7
2302,20834,Delhivery,Packed,3
2303,25465,Delhivery,Shipped,2
2304,22611,DTDC,Packed,2
2305,25269,BlueDart,Processing,7
2306,23578,Ekart,Processing,6
2307,25737,Ekart,Out for Delivery,5
2308,20336,DTDC,Delivered,2
2309,20240,BlueDart,Delivered,1
2310,20597,Delhivery,Shipped,1
2311,25096,Ekart,Shipped,2
2312,22469,Delhivery,Delivered,3
2313,21035,Delhivery,Shipped,3
2314,23847,DTDC,Out for Delivery,3
2315,25152,BlueDart,Delivered,1
2316,21436,Delhivery,Delivered,6
2317,24551,BlueDart,Processing,4
2318,21819,Ekart,Out for Delivery,5
2319,25264,Delhivery,Packed,4
2320,24574,Delhivery,Packed,1
2321,21818,DTDC,Shipped,2
2322,25903,DTDC,Delivered,5
2323,20113,Ekart,Shipped,5
2324,22648,Ekart,Out for Delivery,7
2325,23049,Ekart,Processing,5
2326,22280,BlueDart,Delivered,6
2327,20006,DTDC,Delivered,4
2328,24641,Delhivery,Shipped,3
2329,21256,DTDC,Processing,4
2330,20547,Delhivery,Out for Delivery,3
2331,23444,DTDC,Packed,2
2332,23706,Ekart,Shipped,4
2333,20355,Delhivery,Out for Delivery,3
2334,21179,DTDC,Out for Delivery,1
2335,21825,DTDC,Delivered,1
2336,22449,Delhivery,Packed,3
2337,21802,Delhivery,Delivered,3
2338,21593,DTDC,Out for Delivery,5
2339,25029,BlueDart,Delivered,7
2340,23259,Ekart,Shipped,3
2341,23767,DTDC,Packed,3
2342,20075,Ekart,Packed,2
2343,21154,Ekart,Packed,2
2344,22470,Delhivery,Processing,3
2345,20656,DTDC,Packed,3
2346,20907,Ekart,Shipped,2
2347,23264,Delhivery,Shipped,5
2348,22770,Ekart,Out for Delivery,3
2349,24792,Delhivery,Out for Delivery,2
2350,24088,DTDC,Processing,2
2351,22274,BlueDart,Shipped,4
2352,20504,BlueDart,Packed,2
2353,25384,BlueDart,Delivered,7
2354,22769,Ekart,Shipped,2
2355,21821,Delhivery,Shipped,6
2356,24406,BlueDart,Delivered,4
2357,21855,Delhivery,Shipped,1
2358,21146,DTDC,Out for Delivery,2
2359,25654,Delhivery,Out for Delivery,2
2360,20813,DTDC,Shipped,2
2361,24918,BlueDart,Packed,1
2362,22475,Delhivery,Out for Delivery,4
2363,24437,BlueDart,Processing,3
2364,25608,BlueDart,Delivered,2
2365,23327,DTDC,Delivered,2
2366,23890,Delhivery,Out for Delivery,2
2367,21034,Ekart,Processing,2
2368,20993,BlueDart,Delivered,2
2369,24097,Delhivery,Shipped,5
2370,22936,Delhivery,Packed,2
2371,20370,DTDC,Processing,6
2372,24793,Delhivery,Processing,5
2373,21961,BlueDart,Packed,3
2374,25071,BlueDart,Out for Delivery,5
2375,23992,Delhivery,Delivered,1
2376,20017,Delhivery,Processing,2
2377,25806,Ekart,Out for Delivery,1
2378,23087,BlueDart,Packed,7
2379,22790,DTDC,Shipped,6
2380,24033,Delhivery,Delivered,6
2381,23019,Ekart,Delivered,3
2382,20021,DTDC,Delivered,5
2383,21169,BlueDart,Processing,3
2384,22820,BlueDart,Packed,6
2385,21920,Delhivery,Out for Delivery,6
2386,25141,DTDC,Out for Delivery,7
2387,24379,Delhivery,Shipped,3
2388,23088,Ekart,Out for Delivery,6
2389,22359,BlueDart,Out for Delivery,1
2390,20969,Ekart,Shipped,2
2391,25552,Delhivery,Processing,6
2392,23698,DTDC,Out for Delivery,4
2393,25829,DTDC,Shipped,1
2394,22823,BlueDart,Out for Delivery,6
2395,23425,Delhivery,Packed,1
2396,24715,BlueDart,Delivered,1
2397,25737,Ekart,Out for Delivery,5
2398,20451,DTDC,Processing,7
2399,25910,Delhivery,Packed,2
2400,22015,Delhivery,Processing,4
2401,23920,DTDC,Processing,4
2402,25155,DTDC,Out for Delivery,2
2403,22747,BlueDart,Packed,2
2404,21626,DTDC,Processing,5
2405,22915,BlueDart,Processing,7
2406,21131,DTDC,Delivered,6
2407,22331,Ekart,Out for Delivery,2
2408,24080,Delhivery,Processing,3
2409,21248,Ekart,Packed,1
2410,20329,Delhivery,Packed,4
2411,22758,BlueDart,Delivered,7
2412,24407,BlueDart,Packed,6
2413,25713,Delhivery,Packed,2
2414,22128,DTDC,Shipped,5
2415,25397,DTDC,Out for Delivery,5
2416,21710,BlueDart,Out for Delivery,7
2417,24386,Ekart,Processing,4
2418,25400,BlueDart,Out for Delivery,4
2419,22806,Delhivery,Shipped,2
2420,24291,BlueDart,Processing,1
2421,20806,Ekart,Processing,7
2422,23178,Ekart,Packed,6
2423,23506,DTDC,Shipped,2
2424,23532,DTDC,Packed,7
2425,23022,Delhivery,Packed,4
2426,21500,Ekart,Shipped,3
2427,21808,BlueDart,Out for Delivery,7
2428,22994,DTDC,Shipped,7
2429,23162,DTDC,Out for Delivery,3
2430,24334,DTDC,Delivered,3
2431,24823,DTDC,Packed,2
2432,22283,Ekart,Shipped,7
2433,20986,Delhivery,Shipped,4
2434,25124,BlueDart,Shipped,1
2435,23386,BlueDart,Delivered,4
2436,22679,DTDC,Delivered,3
2437,20900,BlueDart,Processing,7
2438,23455,BlueDart,Out for Delivery,4
2439,25825,DTDC,Packed,5
2440,21896,Ekart,Processing,5
2441,23612,BlueDart,Shipped,6
2442,22207,BlueDart,Processing,2
2443,24715,Delhivery,Shipped,4
2444,25381,Ekart,Processing,2
2445,21208,BlueDart,Shipped,4
2446,23781,Delhivery,Shipped,3
2447,24037,DTDC,Packed,3
2448,20953,Ekart,Processing,4
2449,20199,BlueDart,Packed,6
2450,25006,BlueDart,Processing,3
2451,23710,BlueDart,Packed,2
2452,23644,BlueDart,Processing,5
2453,25724,Ekart,Shipped,1
2454,25880,DTDC,Out for Delivery,4
2455,25979,DTDC,Processing,4
2456,21615,DTDC,Packed,6
2457,21152,DTDC,Packed,1
2458,20925,Delhivery,Packed,7
2459,21242,Delhivery,Processing,6
2460,25537,Ekart,Delivered,3
2461,21037,DTDC,Shipped,7
2462,24450,BlueDart,Packed,7
2463,21741,DTDC,Out for Delivery,6
2464,24721,DTDC,Processing,7
2465,24174,BlueDart,Delivered,5
2466,23322,DTDC,Processing,6
2467,21695,DTDC,Processing,7
2468,22749,Ekart,Delivered,3
2469,23563,BlueDart,Processing,5
2470,23035,DTDC,Shipped,5
2471,25859,Delhivery,Processing,7
2472,21539,BlueDart,Shipped,5
2473,23028,Delhivery,Delivered,2
2474,23066,Delhivery,Processing,1
2475,20888,Ekart,Shipped,4
2476,20899,DTDC,Shipped,7
2477,24347,Delhivery,Delivered,1
2478,21776,Delhivery,Shipped,3
2479,25227,Delhivery,Processing,3
2480,20504,Ekart,Packed,1
2481,22856,DTDC,Out for Delivery,5
2482,22785,Delhivery,Packed,7
2483,22705,BlueDart,Delivered,6
2484,25362,Delhivery,Shipped,5
2485,25290,BlueDart,Out for Delivery,3
2486,23753,Ekart,Shipped,5
2487,20410,BlueDart,Processing,5
2488,25237,Delhivery,Processing,4
2489,24230,Ekart,Out for Delivery,3
2490,23665,Delhivery,Out for Delivery,7
2491,23693,Ekart,Processing,1
2492,24983,Delhivery,Packed,4
2493,25383,Delhivery,Out for Delivery,5
2494,24319,BlueDart,Out for Delivery,6
2495,20843,DTDC,Processing,1
2496,22997,DTDC,Out for Delivery,7
2497,24239,DTDC,Processing,1
2498,24660,DTDC,Out for Delivery,4
2499,22919,BlueDart,Packed,2
2500,23391,Delhivery,Out for Delivery,7
2501,20342,Ekart,Processing,3
2502,24394,BlueDart,Shipped,2
2503,22094,Ekart,Delivered,1
2504,24818,Ekart,Out for Delivery,3
2505,23603,BlueDart,Delivered,3
2506,22023,Ekart,Packed,2
2507,24740,BlueDart,Shipped,2
2508,23178,DTDC,Packed,1
2509,23835,DTDC,Shipped,5
2510,20355,Delhivery,Shipped,5
2511,22193,DTDC,Out for Delivery,5
2512,23973,BlueDart,Processing,7
2513,21659,Delhivery,Packed,7
2514,24223,Ekart,Packed,2
2515,23785,BlueDart,Out for Delivery,7
2516,23148,DTDC,Delivered,5
2517,25304,BlueDart,Shipped,3
2518,20571,Ekart,Processing,2
2519,22621,BlueDart,Delivered,3
2520,22457,DTDC,Processing,2
2521,20037,DTDC,Packed,1
2522,24385,DTDC,Packed,6
2523,20066,DTDC,Packed,5
2524,25858,BlueDart,Out for Delivery,7
2525,23893,DTDC,Out for Delivery,6
2526,20950,Delhivery,Delivered,3
2527,21149,Ekart,Packed,6
2528,23939,DTDC,Packed,1
2529,24937,Delhivery,Processing,4
2530,20680,BlueDart,Processing,1
2531,21160,Ekart,Packed,2
2532,22419,Ekart,Out for Delivery,2
2533,25553,Delhivery,Shipped,6
2534,25396,DTDC,Out for Delivery,4
2535,20770,DTDC,Processing,6
2536,24749,DTDC,Processing,4
2537,22989,DTDC,Shipped,7
2538,23267,DTDC,Out for Delivery,4
2539,22425,Delhivery,Delivered,5
2540,25927,DTDC,Delivered,7
2541,21922,BlueDart,Shipped,7
2542,22180,Delhivery,Processing,5
2543,25845,Ekart,Packed,2
2544,22307,BlueDart,Out for Delivery,6
2545,25838,Ekart,Packed,7
2546,23760,BlueDart,Packed,2
2547,20723,Delhivery,Shipped,2
2548,25110,Delhivery,Out for Delivery,1
2549,22965,Ekart,Out for Delivery,6
2550,21993,DTDC,Processing,7
2551,20935,Ekart,Out for Delivery,7
2552,25248,Delhivery,Processing,3
2553,20305,Delhivery,Processing,1
2554,23252,BlueDart,Out for Delivery,1
2555,20252,Delhivery,Packed,4
2556,22857,BlueDart,Shipped,7
2557,23840,Ekart,Delivered,4
2558,24558,BlueDart,Packed,3
2559,22368,BlueDart,Shipped,4
2560,20732,BlueDart,Processing,3
2561,24674,DTDC,Out for Delivery,5
2562,20748,Ekart,Out for Delivery,2
2563,25824,DTDC,Out for Delivery,7
2564,22324,BlueDart,Packed,1
2565,21702,Delhivery,Out for Delivery,6
2566,21137,DTDC,Out for Delivery,3
2567,21199,BlueDart,Shipped,4
2568,24414,Ekart,Shipped,7
2569,24852,BlueDart,Out for Delivery,6
2570,21053,Ekart,Processing,1
2571,20282,BlueDart,Processing,5
2572,23205,Delhivery,Processing,3
2573,25461,DTDC,Processing,3
2574,20705,Delhivery,Delivered,7
2575,22769,Ekart,Packed,7
2576,21174,DTDC,Processing,4
2577,25339,BlueDart,Processing,6
2578,25703,BlueDart,Packed,3
2579,23448,BlueDart,Out for Delivery,5
2580,25839,BlueDart,Processing,1
2581,20477,Delhivery,Processing,5
2582,20430,BlueDart,Processing,5
2583,23633,Delhivery,Processing,7
2584,22538,Delhivery,Packed,5
2585,25274,BlueDart,Shipped,6
2586,22283,Delhivery,Shipped,5
2587,24917,BlueDart,Delivered,6
2588,20415,BlueDart,Processing,3
2589,25786,BlueDart,Out for Delivery,4
2590,23480,Delhivery,Packed,7
2591,23421,DTDC,Packed,5
2592,25265,Delhivery,Delivered,7
2593,20675,BlueDart,Packed,6
2594,25204,DTDC,Delivered,1
2595,22858,Ekart,Out for Delivery,6
2596,22101,DTDC,Processing,7
2597,22847,BlueDart,Processing,7
2598,20724,Delhivery,Shipped,6
2599,24494,BlueDart,Packed,1
2600,25021,DTDC,Out for Delivery,2
2601,24954,DTDC,Delivered,5
2602,22378,BlueDart,Processing,5
2603,24789,Delhivery,Shipped,2
2604,25467,DTDC,Delivered,2
2605,23887,DTDC,Shipped,6
2606,20236,Delhivery,Out for Delivery,7
2607,23980,DTDC,Out for Delivery,6
2608,20806,DTDC,Out for Delivery,4
2609,21027,BlueDart,Out for Delivery,2
2610,23543,Ekart,Processing,1
2611,25970,DTDC,Packed,4
2612,23290,BlueDart,Delivered,2
2613,21508,DTDC,Out for Delivery,4
2614,23637,Delhivery,Delivered,6
2615,25635,BlueDart,Out for Delivery,6
2616,23253,Delhivery,Out for Delivery,7
2617,22662,BlueDart,Packed,5
2618,25250,Delhivery,Out for Delivery,3
2619,24758,BlueDart,Shipped,5
2620,24387,Delhivery,Packed,3
2621,22797,DTDC,Out for Delivery,4
2622,21248,DTDC,Shipped,5
2623,24064,DTDC,Shipped,1
2624,24498,BlueDart,Delivered,3
2625,24360,Delhivery,Shipped,1
2626,20594,Ekart,Processing,7
2627,23612,Delhivery,Out for Delivery,3
2628,23956,BlueDart,Delivered,1
2629,21140,Ekart,Out for Delivery,3
2630,20761,DTDC,Processing,6
2631,20936,Ekart,Delivered,4
2632,20323,Delhivery,Shipped,7
2633,20358,Delhivery,Delivered,2
2634,22146,Ekart,Delivered,6
2635,25232,BlueDart,Delivered,4
2636,24598,DTDC,Shipped,6
2637,23794,Delhivery,Packed,6
2638,20137,BlueDart,Delivered,2
2639,20148,Delhivery,Processing,6
2640,21229,Ekart,Processing,1
2641,25274,DTDC,Processing,4
2642,22255,BlueDart,Delivered,7
2643,20189,DTDC,Delivered,3
2644,21223,BlueDart,Packed,2
2645,21549,DTDC,Delivered,2
2646,20976,Delhivery,Out for Delivery,2
2647,20343,Delhivery,Out for Delivery,6
2648,21603,Delhivery,Packed,7
2649,22144,BlueDart,Out for Delivery,6
2650,25822,DTDC,Packed,3
2651,25749,DTDC,Shipped,2
2652,23847,Ekart,Processing,6
2653,22676,DTDC,Processing,7
2654,25260,Ekart,Shipped,4
2655,25435,Ekart,Out for Delivery,6
2656,24064,Ekart,Processing,6
2657,23117,DTDC,Packed,3
2658,25292,Ekart,Shipped,3
2659,21793,Ekart,Shipped,6
2660,20538,Ekart,Out for Delivery,6
2661,23516,DTDC,Shipped,7
2662,24212,BlueDart,Shipped,5
2663,21625,Ekart,Delivered,6
2664,21874,Ekart,Delivered,4
2665,25161,BlueDart,Out for Delivery,7
2666,24052,BlueDart,Out for Delivery,4
2667,22456,Ekart,Packed,2
2668,20241,DTDC,Out for Delivery,3
2669,24297,DTDC,Processing,5
2670,24989,Ekart,Packed,2
2671,25329,DTDC,Delivered,5
2672,21790,Ekart,Shipped,2
2673,25971,DTDC,Delivered,6
2674,22763,Delhivery,Shipped,1
2675,25932,Ekart,Shipped,7
2676,20489,Ekart,Processing,5
2677,21433,Ekart,Out for Delivery,4
2678,21354,Delhivery,Processing,4
2679,21615,Ekart,Packed,7
2680,24944,BlueDart,Delivered,1
2681,25710,DTDC,Out for Delivery,2
2682,24015,BlueDart,Delivered,3
2683,22209,Ekart,Processing,2
2684,24606,Delhivery,Processing,4
2685,21129,Ekart,Delivered,3
2686,20901,Ekart,Processing,6
2687,21087,Delhivery,Shipped,3
2688,20190,BlueDart,Delivered,1
2689,22554,BlueDart,Shipped,2
2690,20531,BlueDart,Out for Delivery,5
2691,22170,BlueDart,Packed,7
2692,24027,Ekart,Packed,1
2693,25911,Delhivery,Processing,2
2694,21958,Ekart,Delivered,1
2695,22251,BlueDart,Out for Delivery,3
2696,21513,DTDC,Shipped,2
2697,24517,DTDC,Out for Delivery,2
2698,25471,Ekart,Processing,6
2699,20419,Ekart,Out for Delivery,2
2700,24330,BlueDart,Delivered,6
2701,25546,Ekart,Shipped,3
2702,22804,Delhivery,Shipped,6
2703,23534,Delhivery,Delivered,7
2704,25127,Delhivery,Delivered,2
2705,22656,Delhivery,Processing,4
2706,25453,Ekart,Shipped,7
2707,22929,Ekart,Packed,6
2708,23718,Delhivery,Out for Delivery,2
2709,23883,BlueDart,Delivered,7
2710,20882,DTDC,Out for Delivery,2
2711,22028,DTDC,Shipped,4
2712,20783,BlueDart,Processing,6
2713,22601,DTDC,Shipped,4
2714,25892,BlueDart,Out for Delivery,3
2715,20832,BlueDart,Out for Delivery,1
2716,24209,Ekart,Delivered,1
2717,24188,DTDC,Out for Delivery,2
2718,20116,Delhivery,Out for Delivery,5
2719,21918,Delhivery,Delivered,7
2720,23535,BlueDart,Processing,7
2721,21925,Ekart,Processing,4
2722,24048,Delhivery,Shipped,3
2723,20267,Ekart,Delivered,7
2724,24835,BlueDart,Packed,6
2725,25767,DTDC,Out for Delivery,2
2726,25544,Delhivery,Packed,7
2727,21764,Ekart,Packed,7
2728,24351,Delhivery,Shipped,5
2729,22820,Delhivery,Shipped,6
2730,21248,Delhivery,Packed,3
2731,24980,BlueDart,Out for Delivery,3
2732,23001,Delhivery,Packed,5
2733,21440,BlueDart,Processing,2
2734,22092,BlueDart,Out for Delivery,3
2735,23040,DTDC,Out for Delivery,4
2736,21514,Delhivery,Processing,6
2737,22714,Ekart,Delivered,1
2738,22337,Ekart,Packed,1
2739,24271,BlueDart,Shipped,2
2740,23571,Ekart,Packed,7
2741,20693,Delhivery,Packed,6
2742,24795,DTDC,Out for Delivery,1
2743,25556,Delhivery,Shipped,1
2744,23343,BlueDart,Delivered,1
2745,25515,DTDC,Delivered,2
2746,23194,Ekart,Processing,4
2747,21751,BlueDart,Delivered,1
2748,23501,BlueDart,Delivered,1
2749,20439,DTDC,Packed,7
2750,25068,BlueDart,Packed,1
2751,24864,BlueDart,Out for Delivery,5
2752,20619,Ekart,Out for Delivery,2
2753,25566,DTDC,Out for Delivery,7
2754,23966,Delhivery,Processing,3
2755,21122,DTDC,Out for Delivery,1
2756,23622,Ekart,Shipped,7
2757,24874,Delhivery,Shipped,7
2758,21610,Delhivery,Shipped,3
2759,22604,Delhivery,Processing,7
2760,21455,Delhivery,Packed,7
2761,25294,DTDC,Delivered,2
2762,24592,DTDC,Delivered,5
2763,20281,BlueDart,Shipped,6
2764,22837,Delhivery,Packed,5
2765,22591,DTDC,Out for Delivery,7
2766,23249,Delhivery,Packed,6
2767,20390,Ekart,Processing,5
2768,25889,BlueDart,Shipped,4
2769,25611,DTDC,Shipped,3
2770,25124,Delhivery,Delivered,6
2771,25928,BlueDart,Packed,7
2772,23474,Delhivery,Processing,1
2773,21996,BlueDart,Out for Delivery,2
2774,20588,Delhivery,Shipped,1
2775,21997,BlueDart,Shipped,4
2776,20493,Delhivery,Delivered,3
2777,21309,BlueDart,Processing,1
2778,21926,BlueDart,Shipped,7
2779,21934,BlueDart,Processing,7
2780,24508,BlueDart,Processing,7
2781,25506,DTDC,Delivered,1
2782,25929,DTDC,Packed,4
2783,20075,BlueDart,Delivered,5
2784,25544,Delhivery,Out for Delivery,2
2785,23117,Delhivery,Out for Delivery,6
2786,24181,Ekart,Out for Delivery,4
2787,23950,BlueDart,Processing,1
2788,20190,Ekart,Packed,1
2789,22106,Delhivery,Processing,4
2790,20073,DTDC,Processing,4
2791,21978,Ekart,Delivered,3
2792,20226,Ekart,Processing,2
2793,21776,DTDC,Processing,5
2794,23042,Delhivery,Processing,7
2795,24786,Delhivery,Delivered,3
2796,25265,Ekart,Shipped,3
2797,22977,DTDC,Delivered,4
2798,21162,DTDC,Shipped,3
2799,23191,Delhivery,Delivered,2
2800,23716,DTDC,Out for Delivery,1
2801,21936,DTDC,Out for Delivery,6
2802,25607,Delhivery,Delivered,5
2803,23402,BlueDart,Out for Delivery,2
2804,24790,Ekart,Out for Delivery,1
2805,21102,DTDC,Out for Delivery,7
2806,23610,BlueDart,Processing,3
2807,22978,DTDC,Packed,4
2808,20807,BlueDart,Delivered,7
2809,24299,DTDC,Shipped,7
2810,20382,BlueDart,Packed,2
2811,25632,Ekart,Out for Delivery,1
2812,22474,Ekart,Out for Delivery,4
2813,21442,DTDC,Out for Delivery,2
2814,25960,BlueDart,Processing,3
2815,25571,Delhivery,Processing,7
2816,23745,DTDC,Processing,6
2817,22443,BlueDart,Processing,3
2818,21521,Ekart,Delivered,2
2819,20924,DTDC,Delivered,6
2820,23453,BlueDart,Out for Delivery,3
2821,23926,Delhivery,Shipped,4
2822,22566,DTDC,Delivered,5
2823,23175,DTDC,Processing,2
2824,23092,BlueDart,Processing,1
2825,22280,BlueDart,Out for Delivery,6
2826,24943,BlueDart,Out for Delivery,6
2827,21860,Delhivery,Shipped,5
2828,21484,BlueDart,Delivered,1
2829,25418,BlueDart,Out for Delivery,1
2830,23141,Ekart,Delivered,2
2831,22296,Delhivery,Processing,3
2832,20409,DTDC,Packed,5
2833,20772,Delhivery,Delivered,4
2834,21396,BlueDart,Delivered,2
2835,22301,DTDC,Processing,5
2836,21578,Delhivery,Processing,5
2837,20936,DTDC,Delivered,7
2838,23281,Delhivery,Out for Delivery,3
2839,25548,DTDC,Delivered,5
2840,25973,Ekart,Delivered,4
2841,22334,DTDC,Delivered,5
2842,20466,Ekart,Packed,7
2843,21105,Delhivery,Out for Delivery,1
2844,20905,Ekart,Delivered,7
2845,23353,Ekart,Out for Delivery,3
2846,24234,Delhivery,Delivered,5
2847,24379,Delhivery,Processing,4
2848,20631,DTDC,Packed,6
2849,25610,Ekart,Out for Delivery,7
2850,21993,Delhivery,Out for Delivery,2
2851,20772,BlueDart,Delivered,4
2852,23003,Ekart,Out for Delivery,7
2853,21459,DTDC,Processing,4
2854,24889,Ekart,Delivered,4
2855,21786,DTDC,Delivered,5
2856,20582,Delhivery,Delivered,7
2857,21731,Delhivery,Out for Delivery,5
2858,21366,Delhivery,Processing,7
2859,21698,Delhivery,Out for Delivery,1
